Obs,Time,Date,configName,configAuthor,remark,Observation,,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,leaf_width,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,TRANS,rh_s,rh_r,Tref,Tmeas,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,type,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,aw,Bla,Blb,Blc,Bld,Ble,chamber,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
153,13:27:14,2025-07-23,Manual gsw+F,LI-COR Default,,153,,,0.038288,2.922599,0.037793,1.479208,1.051680,1.018677,4.091856,3.040176,12.694429,13.105702,50.991405,0.441786,7.500000,PSF-00232_20250723132714_357,0.000000,0.000000,0.000000,119.036438,380.644501,0.687277,0.5,0.80,368.743713,1.000000,22.91,22.19,31.31,29.30,29.30,80.25,156.8,29.3,81.3,1341,3.851,13:23:18,2025-07-23,0.39,1,0.000,0.001,0.007,-0.340,-0.562,-0.956,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,373.859528,25,-9.725330,370.677704,366.708984,3.968719,2.439932,2.448794,1.644256,0.654419,0.212443,-0.024861,0.492535,1.225291,119.036438,0.000641,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723132714_357,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
154,13:27:57,2025-07-23,Manual gsw+F,LI-COR Default,,154,,,0.014736,2.682004,0.014656,0.573426,1.042772,1.027577,4.082298,3.039526,12.805219,12.994566,50.871815,0.441786,7.500000,PSF-00232_20250723132757_1b9,0.000000,0.000000,0.000000,102.661011,218.590607,0.530350,0.5,0.80,86.120407,1.000000,22.82,22.49,31.22,29.26,29.26,80.25,132.1,115.0,12.9,406,3.849,13:23:18,2025-07-23,0.39,1,-0.000,0.000,0.002,5.365,17.693,6.348,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,200.776932,25,-11.849232,199.477310,201.611740,-2.134430,2.440426,2.448669,1.441264,0.830222,0.213148,-0.024309,0.492891,0.445508,102.661011,0.000640,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723132757_1b9,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
155,13:28:56,2025-07-23,Manual gsw+F,LI-COR Default,,155,,,0.000839,2.730714,0.000839,0.034347,1.042473,1.041592,4.219917,3.177444,12.979784,12.990761,52.586433,0.441786,7.500000,PSF-00232_20250723132856_9b6,0.000000,0.000000,0.000000,94.126579,192.106110,0.510028,0.5,0.80,280.170410,1.000000,22.91,22.89,31.15,29.83,29.83,80.25,136.4,83.9,38.5,1373,3.847,13:23:18,2025-07-23,0.39,1,-0.001,0.000,0.004,18.849,9.525,-6.207,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,190.131424,25,-5.606303,182.366974,184.072784,-1.705811,2.441081,2.448824,1.476286,0.762366,0.213774,-0.016454,0.494512,1.251958,94.126579,0.000641,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723132856_9b6,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
156,13:29:30,2025-07-23,Manual gsw+F,LI-COR Default,,156,,,0.000953,2.673983,0.000953,0.038481,1.056570,1.055545,4.192508,3.135938,13.153335,13.166106,52.243580,0.441786,7.500000,PSF-00232_20250723132930_6c1,0.000000,0.000000,0.000000,89.235664,248.825470,0.641373,0.5,0.80,183.125870,1.000000,23.28,23.26,31.11,29.72,29.72,80.25,131.4,121.2,7.7,714,3.846,13:23:18,2025-07-23,0.39,1,0.001,0.001,0.000,0.540,0.980,2.366,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,240.547302,25,-6.092388,238.071793,240.095627,-2.023834,2.441661,2.449415,1.435710,0.844431,0.214119,-0.017320,0.495157,0.702149,89.235664,0.000638,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723132930_6c1,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
157,13:30:16,2025-07-23,Manual gsw+F,LI-COR Default,,157,,,0.002876,2.734936,0.002873,0.126036,1.091609,1.088388,4.490005,3.398396,13.563403,13.603541,55.954056,0.441786,7.500000,PSF-00232_20250723133016_309,0.000000,0.000000,0.000000,75.372223,185.461563,0.593597,0.5,0.80,384.138977,1.000000,24.08,24.01,31.08,30.92,30.92,80.24,136.8,78.3,42.8,1618,3.845,13:23:18,2025-07-23,0.39,1,-0.001,-0.001,-0.000,1.179,2.438,4.916,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,177.345154,25,-5.611744,178.279999,177.420441,0.859558,2.442863,2.450705,1.479433,0.750681,0.214313,-0.002481,0.495977,1.455821,75.372223,0.000636,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133016_309,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
158,13:30:31,2025-07-23,Manual gsw+F,LI-COR Default,,158,,,-0.034396,2.828618,-0.034819,-0.397587,1.088737,1.098254,1.987473,0.898736,13.686176,13.567579,24.767405,0.441786,7.500000,PSF-00232_20250723133031_3ca,0.000000,0.000000,0.000000,1.652241,1.657248,0.003021,0.5,0.80,0.854710,1.000000,24.01,24.22,31.09,17.34,17.34,80.25,146.1,-10.2,107.0,707,3.845,13:23:18,2025-07-23,0.39,1,-9999.000,-9999.000,-9999.000,-9999.000,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,1.657248,25,0.000099,1.649022,1.657390,-0.008368,2.443194,2.450591,1.554738,0.584090,0.214268,-0.157638,0.496614,0.696703,1.652241,0.000650,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133031_3ca,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
159,13:30:52,2025-07-23,Manual gsw+F,LI-COR Default,,159,,,0.014152,2.822013,0.014082,0.590792,1.087744,1.073536,4.340295,3.252551,13.379109,13.556180,54.091583,0.441786,7.500000,PSF-00232_20250723133052_949,0.000000,0.000000,0.000000,89.197037,309.864960,0.712142,0.5,0.80,404.762054,1.000000,23.98,23.67,31.09,30.32,30.32,80.24,145.4,-0.4,100.3,1421,3.844,13:23:18,2025-07-23,0.39,1,-0.001,-0.001,0.003,0.243,0.205,0.517,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,287.348267,25,-17.014793,282.010315,285.484314,-3.473999,2.442324,2.450548,1.549042,0.600964,0.214240,-0.009828,0.497523,1.291659,89.197037,0.000631,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133052_949,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
160,13:31:49,2025-07-23,Manual gsw+F,LI-COR Default,,160,,,0.052337,2.753119,0.051361,2.039992,1.154092,1.102644,4.234315,3.080223,13.740929,14.382066,52.767174,0.441786,7.500000,PSF-00232_20250723133149_89e,0.000000,0.000000,0.000000,93.998909,365.850006,0.743067,0.5,0.80,339.308838,1.000000,25.43,24.30,31.10,29.89,29.89,80.25,138.5,58.7,57.7,1142,3.843,13:23:18,2025-07-23,0.39,1,-0.003,-0.001,0.018,0.250,0.522,-0.352,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,339.493988,25,-18.748739,340.222839,338.984772,1.238068,2.443311,2.452843,1.493207,0.710864,0.214139,-0.015203,0.499100,1.058774,93.998909,0.000626,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133149_89e,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
161,13:32:55,2025-07-23,Manual gsw+F,LI-COR Default,,161,,,0.017477,2.638935,0.017362,0.742125,1.095839,1.075621,4.408458,3.312619,13.403542,13.655489,54.934742,0.441786,7.500000,PSF-00232_20250723133255_4fc,0.000000,0.000000,0.000000,70.754883,246.225327,0.712642,0.5,0.80,471.272797,1.000000,24.05,23.60,31.18,30.60,30.60,80.25,128.4,127.3,0.8,1653,3.840,13:23:18,2025-07-23,0.39,1,0.001,0.001,0.002,-1.853,6.267,-1.797,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,223.174454,25,-17.500879,216.537231,221.148163,-4.610931,2.442205,2.450637,1.412082,0.858501,0.213531,-0.007549,0.501526,1.485345,74.885849,0.000633,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133255_4fc,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
162,13:34:23,2025-07-23,Manual gsw+F,LI-COR Default,,162,,,0.017991,2.668033,0.017871,0.901278,1.122826,1.098744,5.015460,3.892635,13.691005,13.991076,62.495617,0.441786,7.500000,PSF-00232_20250723133423_dd3,0.000000,0.000000,0.000000,64.932343,159.958817,0.594068,0.5,0.80,385.175323,1.000000,24.52,23.99,31.26,32.87,32.87,80.25,130.8,127.3,2.7,1621,3.839,13:34:14,2025-07-23,0.42,1,0.000,-0.000,-0.001,0.721,1.595,3.834,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,132.384537,25,-20.596045,123.853683,130.446564,-6.592880,2.442806,2.451320,1.431626,0.858638,0.212796,0.019487,0.503599,1.458385,64.932343,0.000638,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133423_dd3,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
163,13:34:43,2025-07-23,Manual gsw+F,LI-COR Default,,163,,,0.003050,2.715999,0.003047,0.134445,1.125494,1.122015,4.541853,3.416359,13.980842,14.024192,56.593658,0.441786,7.500000,PSF-00232_20250723133443_006,0.000000,0.000000,0.000000,69.688438,143.164963,0.513230,0.5,0.80,345.295776,1.000000,24.53,24.46,31.29,31.12,31.12,80.25,135.1,86.4,36.1,1682,3.838,13:34:14,2025-07-23,0.42,1,-0.000,-0.001,0.004,1.100,3.696,4.845,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,127.918480,25,-10.740124,124.011398,127.775345,-3.763947,2.443537,2.451340,1.465461,0.767620,0.212541,-0.002615,0.503936,1.509283,69.688438,0.000627,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133443_006,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
164,13:35:53,2025-07-23,Manual gsw+F,LI-COR Default,,164,,,0.008471,2.773852,0.008445,0.359932,1.149459,1.140510,4.450351,3.300892,14.212628,14.324148,55.458679,0.441786,7.500000,PSF-00232_20250723133553_595,0.000000,0.000000,0.000000,69.946648,231.226608,0.697497,0.5,0.80,425.687347,1.000000,24.99,24.80,31.34,30.76,30.76,80.25,140.5,31.4,77.6,1526,3.836,13:34:14,2025-07-23,0.42,1,0.001,0.002,0.001,0.434,0.701,1.855,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,211.435318,25,-14.655104,206.235413,210.227173,-3.991760,2.444070,2.452066,1.509373,0.658491,0.212183,-0.007514,0.505316,1.379057,69.946648,0.000623,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133553_595,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
165,13:36:53,2025-07-23,Manual gsw+F,LI-COR Default,,165,,,0.009521,2.752783,0.009488,0.513367,1.133973,1.121019,5.301903,4.167931,13.969604,14.131026,66.069794,0.441786,7.500000,PSF-00232_20250723133653_c6e,0.000000,0.000000,0.000000,73.557976,87.469406,0.159043,0.5,0.80,111.526352,1.000000,24.63,24.35,31.36,33.86,33.86,80.25,138.5,47.7,65.6,1753,3.835,13:34:14,2025-07-23,0.42,1,0.000,0.000,0.004,0.571,1.281,14.743,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,83.061218,25,-4.362977,79.965950,81.217659,-1.251709,2.443358,2.451487,1.492949,0.689357,0.212024,0.030824,0.506409,1.568562,73.557976,0.000609,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133653_c6e,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
166,13:37:13,2025-07-23,Manual gsw+F,LI-COR Default,,166,,,0.034286,2.770487,0.033867,1.453766,1.101104,1.064852,4.427170,3.326065,13.269600,13.721356,55.168945,0.441786,7.500000,PSF-00232_20250723133713_af1,0.000000,0.000000,0.000000,129.452698,397.344086,0.674205,0.5,0.80,303.161469,1.000000,23.89,23.10,31.38,30.67,30.67,80.25,140.2,41.9,70.1,1124,3.834,13:34:14,2025-07-23,0.42,1,0.000,0.002,0.005,-1.365,-6.190,-15.877,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,386.317841,25,-7.933345,385.267487,385.976318,-0.708832,2.441379,2.450301,1.506714,0.678281,0.211848,-0.009127,0.506891,1.044237,129.452698,0.000625,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133713_af1,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
167,13:37:44,2025-07-23,Manual gsw+F,LI-COR Default,,167,,,0.004930,2.762938,0.004921,0.201269,1.081054,1.076008,4.253842,3.172788,13.408779,13.471666,53.009697,0.441786,7.500000,PSF-00232_20250723133744_e07,0.000000,0.000000,0.000000,55.532097,126.079391,0.559547,0.5,0.80,304.875214,1.000000,23.44,23.33,31.39,29.97,29.97,80.25,139.5,44.4,68.2,1362,3.833,13:34:14,2025-07-23,0.42,1,0.001,0.000,0.001,1.056,2.091,4.311,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,119.734169,25,-4.568838,119.056465,119.532661,-0.476196,2.441737,2.449578,1.500799,0.683020,0.211746,-0.017752,0.507476,1.242657,55.532097,0.000626,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133744_e07,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
168,13:38:30,2025-07-23,Manual gsw+F,LI-COR Default,,168,,,0.000533,2.667182,0.000533,0.025467,1.092840,1.092159,4.785974,3.693134,13.610522,13.619009,59.642948,0.441786,7.500000,PSF-00232_20250723133830_d78,0.000000,0.000000,0.000000,107.696060,172.574600,0.375945,0.5,0.80,144.454910,1.000000,23.68,23.66,31.40,32.04,32.04,80.24,130.8,109.7,16.1,961,3.833,13:34:14,2025-07-23,0.42,1,-0.001,-0.000,0.000,-6.707,-4.772,-9.761,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,170.106766,25,-1.640537,170.465820,170.223862,0.241959,2.442266,2.449960,1.431044,0.818398,0.211650,0.007439,0.508169,0.907905,107.696060,0.000624,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723133830_d78,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
169,13:40:38,2025-07-23,Manual gsw+F,LI-COR Default,,169,,,0.006902,2.673787,0.006884,0.388514,1.108292,1.097950,5.452069,4.343777,13.682040,13.810925,67.940666,0.441786,7.500000,PSF-00232_20250723134038_efb,0.000000,0.000000,0.000000,36.425472,68.845810,0.470912,0.5,0.80,244.127197,1.000000,24.06,23.83,31.37,34.36,34.36,80.25,131.3,109.1,16.9,1296,3.829,13:34:14,2025-07-23,0.42,1,0.001,0.000,0.000,0.505,0.487,3.742,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,62.700748,25,-4.257326,61.534882,62.745449,-1.210567,2.442541,2.450572,1.435574,0.816983,0.211927,0.037048,0.509122,1.187536,36.425472,0.000640,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723134038_efb,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
170,13:41:46,2025-07-23,Manual gsw+F,LI-COR Default,,170,,,0.010910,2.668017,0.010865,0.423513,1.111435,1.100118,4.137272,3.025837,13.708118,13.849145,51.552868,0.441786,7.500000,PSF-00232_20250723134146_e02,0.000000,0.000000,0.000000,79.952362,304.991852,0.737854,0.5,0.80,225.336670,1.000000,24.18,23.93,31.33,29.49,29.49,80.25,130.8,111.8,14.5,763,3.826,13:34:14,2025-07-23,0.42,1,0.001,0.000,0.001,45.621,21.129,-0.082,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,304.991852,25,27.559938,321.368347,344.482727,-23.114380,2.442699,2.450767,1.431615,0.823103,0.212234,-0.022866,0.509425,0.743567,79.952362,0.000634,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723134146_e02,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
171,13:43:26,2025-07-23,Manual gsw+F,LI-COR Default,,171,,,0.009219,2.822298,0.009189,0.395417,1.070645,1.061135,4.405811,3.335166,13.224185,13.342700,54.906551,0.441786,7.500000,PSF-00232_20250723134326_709,0.000000,0.000000,0.000000,74.894424,151.317078,0.505050,0.5,0.80,328.526062,1.000000,23.55,23.35,31.13,30.59,30.59,80.24,145.4,7.4,94.9,1626,3.825,13:34:14,2025-07-23,0.42,1,0.000,0.002,0.005,0.274,0.702,1.971,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,141.489380,25,-6.823329,139.094360,141.539871,-2.445511,2.441801,2.449802,1.549287,0.614741,0.213909,-0.007124,0.509876,1.462791,74.894424,0.000635,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723134326_709,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
172,13:43:45,2025-07-23,Manual gsw+F,LI-COR Default,,172,,,0.001122,2.713729,0.001121,0.047604,1.089881,1.088647,4.381059,3.291178,13.567003,13.582383,54.597908,0.441786,7.500000,PSF-00232_20250723134345_ff6,0.000000,0.000000,0.000000,66.716553,212.733719,0.686385,0.5,0.80,376.198914,1.000000,24.00,23.97,31.12,30.49,30.49,80.24,134.9,96.7,28.3,1370,3.824,13:34:14,2025-07-23,0.42,1,-0.000,-0.001,0.000,0.161,1.438,-20.012,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,201.767914,25,-7.873491,203.139786,201.451721,1.688065,2.442796,2.450514,1.463811,0.789827,0.214036,-0.008138,0.510214,1.249382,66.716553,0.000619,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723134345_ff6,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
173,14:05:06,2025-07-23,Manual gsw+F,LI-COR Default,,173,,,0.004315,2.846634,0.004309,0.135403,1.047176,1.043975,3.497376,2.450200,13.010983,13.050869,43.587524,0.441786,7.500000,PSF-00232_20250723140506_9ef,0.000000,0.000000,0.000000,65.166946,156.551956,0.583736,0.5,0.80,305.692963,1.000000,29.12,29.03,27.08,26.61,26.61,80.24,148.0,144.1,2.7,1309,3.793,13:44:32,2025-07-23,0.41,1,0.000,0.001,0.000,-0.663,-1.529,-4.925,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,156.551956,25,-0.460239,75.762032,155.892471,-80.130440,2.451324,2.459209,1.570624,0.898446,0.251058,-0.005754,0.526330,1.198520,65.166946,0.000615,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723140506_9ef,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
174,14:07:08,2025-07-23,Manual gsw+F,LI-COR Default,,174,,,0.004209,2.886940,0.004203,0.146485,1.083746,1.080387,3.795841,2.712095,13.462433,13.504287,47.299019,0.441786,7.500000,PSF-00232_20250723140708_d06,0.000000,0.000000,0.000000,59.989571,132.531540,0.547356,0.5,0.80,399.521667,1.000000,29.63,29.54,27.37,28.00,28.00,80.25,152.5,78.0,48.8,1825,3.789,14:05:43,2025-07-23,0.30,1,-0.000,-0.001,0.004,0.105,0.033,0.066,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,124.296425,25,-5.675225,123.608711,124.399460,-0.790749,2.452059,2.460136,1.608214,0.750185,0.248192,0.007362,0.531427,1.628335,59.989571,0.000608,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723140708_d06,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
175,14:07:47,2025-07-23,Manual gsw+F,LI-COR Default,,175,,,0.024208,2.799499,0.024001,0.772689,1.079967,1.061079,3.588434,2.508468,13.222050,13.457401,44.715279,0.441786,7.500000,PSF-00232_20250723140747_806,0.000000,0.000000,0.000000,72.797302,285.351562,0.744886,0.5,0.80,18.449247,1.000000,29.29,28.78,27.51,27.04,27.04,80.25,143.1,138.3,3.4,62,3.788,14:05:43,2025-07-23,0.30,1,-0.001,-0.001,-0.000,0.595,4.308,3.526,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,248.599655,25,-26.818115,241.861588,246.923645,-5.062057,2.450866,2.459589,1.530105,0.884515,0.246855,-0.005670,0.532741,0.158692,72.797302,0.000622,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723140747_806,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
176,14:08:46,2025-07-23,Manual gsw+F,LI-COR Default,,176,,,-0.000184,2.793240,-0.000184,-0.005998,1.054699,1.054846,3.599681,2.544982,13.144256,13.142420,44.855003,0.441786,7.500000,PSF-00232_20250723140846_3d7,0.000000,0.000000,0.000000,64.306496,255.530273,0.748341,0.5,0.80,20.238182,1.000000,28.41,28.41,27.62,27.10,27.10,80.25,142.5,120.8,15.2,68,3.785,14:05:43,2025-07-23,0.30,1,-0.000,-0.000,-0.001,-0.004,-0.035,-0.135,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,244.909286,25,-7.563340,242.259628,244.692703,-2.433075,2.450277,2.458190,1.524967,0.843469,0.245693,-0.006462,0.533773,0.163436,64.306496,0.000630,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723140846_3d7,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
177,14:10:02,2025-07-23,Manual gsw+F,LI-COR Default,,177,,,-0.003056,2.791252,-0.003059,-0.096954,1.110911,1.113294,3.579970,2.469059,13.872607,13.842916,44.609524,0.441786,7.500000,PSF-00232_20250723141002_48d,0.000000,0.000000,0.000000,71.813820,315.971161,0.772720,0.5,0.80,22.385056,1.000000,29.85,29.92,27.66,27.00,27.00,80.25,142.3,105.5,25.9,72,3.783,14:05:43,2025-07-23,0.30,1,0.001,0.000,0.000,-0.056,-0.087,-0.179,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,-9999.000000,-9999.000000,300,300,300,309.679626,25,-4.135351,310.050842,310.045593,0.005249,2.452591,2.460432,1.523346,0.808949,0.245300,-0.008048,0.534368,0.167448,71.813820,0.000641,2.400430,-0.000041,1.000000,2.408421,-0.000039,1.000000,0.600250,0.601702,0.107071,0.000000,PSF-00232_20250723141002_48d,PFA-00245,PSA-00257,PSF-00232,RHS-00222,3.0.0,2021-01-19T12:57:14.097Z
